"","PANEL","FILE","ID","CHR","P0","P1","HSQ","BEST.GWAS.ID","BEST.GWAS.Z","EQTL.ID","EQTL.R2","EQTL.Z","EQTL.GWAS.Z","NSNP","NWGT","MODEL","MODELCV.R2","MODELCV.PV","TWAS.Z","TWAS.P","POS","cancer_type"
"6777","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.HFM1_164045.wgt.RDat","HFM1","1",91726324,91870426,0.2188,"rs12403887",2.374,"rs12563349",0.108,0,2.315,85,12,"enet",0.18,7.9e-19,-0.54535,0.586,91798375,"prostate_cancer"
"6778","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CDC7_8317.wgt.RDat","CDC7","1",91966404,91991320,0.2974,"rs3851269",1.856,"rs3851269",0.271,0,1.856,74,32,"enet",0.3,1.3e-31,0.06278,0.95,91978862,"prostate_cancer"
"6779","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.EVI5_7813.wgt.RDat","EVI5","1",92974255,93257961,0.0596,"rs17371561",1.698,"rs1325435",0.0976,0,-0.742,94,94,"blup",0.099,1.7e-10,1.04739,0.295,93116108,"prostate_cancer"
"6780","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TMED5_50999.wgt.RDat","TMED5","1",93617411,93646246,0.0727,"rs6657230",1.937,"rs6703169",0.0209,0,-0.316,40,18,"enet",0.049,7.1e-06,1.31724,0.188,93631828.5,"prostate_cancer"
"6781","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CCDC18_343099.wgt.RDat","CCDC18","1",93645920,93744266,0.0318,"rs4847406",-1.945,"rs1010476",0.0162,0,-0.863,52,52,"blup",0.018,0.0046,0.8288,0.407,93695093,"prostate_cancer"
"6782","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.DR1_1810.wgt.RDat","DR1","1",93811478,93828146,0.0976,NA,NA,NA,NA,NA,NA,0,0,"top1",0.09,1.2e-09,NA,NA,93819812,"prostate_cancer"
"6783","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FNBP1L_54874.wgt.RDat","FNBP1L","1",93913839,94020216,0.088,NA,NA,NA,NA,NA,NA,0,0,"top1",0.089,1.4e-09,NA,NA,93967027.5,"prostate_cancer"
"6784","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.BCAR3_8412.wgt.RDat","BCAR3","1",94027351,94312706,0.3573,"rs12022530",2.124,"rs10518536",0.3,0,0.586,146,2,"lasso",0.3,3e-32,-0.51315,0.608,94170028.5,"prostate_cancer"
"6785","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC44A3_126969.wgt.RDat","SLC44A3","1",95285901,95360801,0.1675,"rs3860347",-2.481,"rs7525706",0.108,0,0.858,108,9,"lasso",0.12,2.6e-12,0.30615,0.759,95323351,"prostate_cancer"
"6786","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CNN3_1266.wgt.RDat","CNN3","1",95362509,95392735,0.1251,"rs17112770",1.726,"rs859106",0.0324,0,-0.61,89,10,"enet",0.058,9.8e-07,-0.92566,0.355,95377622,"prostate_cancer"
"6787","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RWDD3_25950.wgt.RDat","RWDD3","1",95583479,95712773,0.0634,"rs12093776",2.053,"rs12755096",0.0133,0,0.88,99,8,"enet",0.065,2.4e-07,1.18091,0.238,95648126,"prostate_cancer"
"6788","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AGL_178.wgt.RDat","AGL","1",100315640,100389579,0.0325,NA,NA,NA,NA,NA,NA,0,0,"top1",0.03,0.00039,NA,NA,100352609.5,"prostate_cancer"
"6789","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LRRC39_127495.wgt.RDat","LRRC39","1",100614413,100643800,0.1515,"rs17121872",-1.317,"rs580663",0.0274,0,0.671,41,41,"blup",0.039,5.7e-05,-1.15383,0.249,100629106.5,"prostate_cancer"
"6790","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RTCD1_8634.wgt.RDat","RTCD1","1",100731714,100758323,0.0383,NA,NA,NA,NA,NA,NA,0,0,"top1",0.061,5e-07,NA,NA,100745018.5,"prostate_cancer"
"6791","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.NTNG1_22854.wgt.RDat","NTNG1","1",107682629,108024471,0.0704,"rs10159449",-3.497,"rs1762495",0.00455,0,-0.285,224,224,"blup",0.03,0.00034,0.56906,0.569,107853550,"prostate_cancer"
"6792","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC25A24_29957.wgt.RDat","SLC25A24","1",108677449,108742974,0.1567,NA,NA,NA,NA,NA,NA,0,0,"top1",0.12,1.2e-12,NA,NA,108710211.5,"prostate_cancer"
"6793","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FAM102B_284611.wgt.RDat","FAM102B","1",109102971,109181948,0.0693,NA,NA,NA,NA,NA,NA,0,0,"top1",0.043,2.6e-05,NA,NA,109142459.5,"prostate_cancer"
"6794","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GPSM2_29899.wgt.RDat","GPSM2","1",109419603,109476957,0.0488,"rs9440550",-1.947,"rs7551421",0.0285,0,1.668,94,94,"blup",0.05,5.6e-06,-0.00624,0.995,109448280,"prostate_cancer"
"6795","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CLCC1_23155.wgt.RDat","CLCC1","1",109472130,109506111,0.0593,"rs12126469",-1.917,"rs7542414",0.018,0,0.357,52,4,"lasso",0.027,0.00076,0.42563,0.67,109489120.5,"prostate_cancer"
"6796","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TAF13_6884.wgt.RDat","TAF13","1",109606998,109618624,0.0352,"rs2358956",2.158,"rs516371",0.0145,0,-1.648,24,24,"blup",0.022,0.0022,0.14322,0.886,109612811,"prostate_cancer"
"6797","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PSRC1_84722.wgt.RDat","PSRC1","1",109822179,109825808,0.1786,"rs17585355",-2.165,"rs600711",0.0951,0,-1.45,49,11,"enet",0.099,1.6e-10,1.05785,0.29,109823993.5,"prostate_cancer"
"6798","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SYPL2_284612.wgt.RDat","SYPL2","1",110009100,110024763,0.0776,"rs17647543",1.723,"rs17647543",0.0777,0,1.723,44,44,"blup",0.098,1.9e-10,0.13692,0.891,110016931.5,"prostate_cancer"
"6799","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AMIGO1_57463.wgt.RDat","AMIGO1","1",110049447,110052336,0.0922,NA,NA,NA,NA,NA,NA,0,0,"top1",0.072,5.9e-08,NA,NA,110050891.5,"prostate_cancer"
"6800","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GSTM2_2946.wgt.RDat","GSTM2","1",110198698,110226618,0.1105,"rs670439",1.338,"rs1799875",0.0129,0,-0.478,41,13,"enet",0.047,9.9e-06,-0.09676,0.923,110212658,"prostate_cancer"
"6801","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GSTM4_2948.wgt.RDat","GSTM4","1",110198698,110208123,0.3164,"rs670439",1.338,"rs1799875",0.183,0,-0.478,34,6,"lasso",0.22,2.3e-22,0.34073,0.733,110203410.5,"prostate_cancer"
"6802","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GSTM1_2944.wgt.RDat","GSTM1","1",110230418,110236366,0.1177,"rs670439",1.338,"rs12745189",0.0738,0,-0.489,32,32,"blup",0.087,2e-09,0.53859,0.59,110233392,"prostate_cancer"
"6803","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GSTM5_2949.wgt.RDat","GSTM5","1",110254864,110260888,0.0844,"rs3818562",1.764,"rs627365",0.0317,0,1.24,47,47,"blup",0.079,1.2e-08,-0.79899,0.424,110257876,"prostate_cancer"
"6804","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GSTM3_2947.wgt.RDat","GSTM3","1",110276554,110283660,0.4433,"rs3818562",1.764,"rs2239892",0.423,0,-0.164,51,4,"lasso",0.46,6.4e-53,0.89932,0.368,110280107,"prostate_cancer"
"6805","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ALX3_257.wgt.RDat","ALX3","1",110602998,110613322,0.045,NA,NA,NA,NA,NA,NA,0,0,"top1",0.053,3.2e-06,NA,NA,110608160,"prostate_cancer"
"6806","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC16A4_9122.wgt.RDat","SLC16A4","1",110905505,110933636,0.0478,NA,NA,NA,NA,NA,NA,0,0,"top1",0.066,1.9e-07,NA,NA,110919570.5,"prostate_cancer"
"6807","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PROK1_84432.wgt.RDat","PROK1","1",110993788,110999974,0.0685,"rs1857512",-2.385,"rs6671673",0.0146,0,1.341,76,16,"enet",0.03,0.00039,-1.32524,0.185,110996881,"prostate_cancer"
"6808","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.DRAM2_128338.wgt.RDat","DRAM2","1",111659955,111682838,0.1164,"rs817579",2.038,"rs11102208",0.043,0,-0.246,39,2,"lasso",0.062,4.7e-07,-1.12831,0.259,111671396.5,"prostate_cancer"
"6809","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CEPT1_10390.wgt.RDat","CEPT1","1",111682249,111727724,0.0372,NA,NA,NA,NA,NA,NA,0,0,"top1",0.03,4e-04,NA,NA,111704986.5,"prostate_cancer"
"6810","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.DENND2D_79961.wgt.RDat","DENND2D","1",111729801,111747031,0.057,"rs817579",2.038,"rs325929",0.0157,0,1.108,77,77,"blup",0.02,0.0032,-1.16249,0.245,111738416,"prostate_cancer"
"6811","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C1orf183_55924.wgt.RDat","C1orf183","1",112268370,112298419,0.0601,"rs11803207",-1.684,"rs565612",0.00965,0,-0.305,73,8,"enet",0.024,0.0013,-0.55232,0.581,112283394.5,"prostate_cancer"
"6812","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CTTNBP2NL_55917.wgt.RDat","CTTNBP2NL","1",112938800,113006063,0.0198,NA,NA,NA,NA,NA,NA,0,0,"top1",0.015,0.0096,NA,NA,112972431.5,"prostate_cancer"
"6813","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ST7L_54879.wgt.RDat","ST7L","1",113066142,113162405,0.3091,NA,NA,NA,NA,NA,NA,0,0,"top1",0.43,1.9e-48,NA,NA,113114273.5,"prostate_cancer"
"6814","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MOV10_4343.wgt.RDat","MOV10","1",113217048,113243367,0.0314,"rs954679",-1.356,"rs12076902",0.00194,0,-0.834,45,9,"lasso",0.0045,0.099,-1.16083,0.246,113230207.5,"prostate_cancer"
"6815","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PPM1J_333926.wgt.RDat","PPM1J","1",113252616,113257950,0.0952,"rs954679",-1.356,"rs12025785",0.00229,0,-0.549,39,39,"blup",0.032,0.00026,0.74658,0.455,113255283,"prostate_cancer"
"6816","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FAM19A3_284467.wgt.RDat","FAM19A3","1",113263189,113269854,0.0778,NA,NA,NA,NA,NA,NA,0,0,"top1",0.049,7.1e-06,NA,NA,113266521.5,"prostate_cancer"
"6817","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC16A1_6566.wgt.RDat","SLC16A1","1",113454472,113498975,0.0895,NA,NA,NA,NA,NA,NA,0,0,"top1",0.11,1.9e-11,NA,NA,113476723.5,"prostate_cancer"
"6818","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LRIG2_9860.wgt.RDat","LRIG2","1",113615831,113667342,0.1333,"rs4839297",-2.12,"rs1216779",0.157,0,1.007,40,3,"lasso",0.16,2e-16,1.85309,0.0639,113641586.5,"prostate_cancer"
"6819","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PHTF1_10745.wgt.RDat","PHTF1","1",114239824,114302098,0.083,"rs3789602",-2.783,"rs2636003",0.0346,0,1.323,62,62,"blup",0.055,2.1e-06,-0.94617,0.344,114270961,"prostate_cancer"
"6820","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AP4B1_10717.wgt.RDat","AP4B1","1",114437677,114447741,0.0784,NA,NA,NA,NA,NA,NA,0,0,"top1",0.068,1.3e-07,NA,NA,114442709,"prostate_cancer"
"6821","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.OLFML3_56944.wgt.RDat","OLFML3","1",114522030,114524876,0.0364,"rs3789614",1.95,"rs17032011",0.00186,0,0.399,45,45,"blup",0.019,0.0043,0.84274,0.399,114523453,"prostate_cancer"
"6822","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SYT6_148281.wgt.RDat","SYT6","1",114631915,114696472,0.0669,"rs2938350",2.703,"rs10776776",-0.0026,0,1.722,134,134,"blup",0.012,0.019,-1.69293,0.0905,114664193.5,"prostate_cancer"
"6823","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TRIM33_51592.wgt.RDat","TRIM33","1",114935401,115053781,0.0255,"rs10489419",-2.282,"rs662353",0.00654,0,0.221,56,56,"blup",0.023,0.0015,-0.4958,0.62,114994591,"prostate_cancer"
"6824","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.NRAS_4893.wgt.RDat","NRAS","1",115247079,115259515,0.0626,"rs6692870",1.716,"rs6537841",0.0263,0,0.834,48,8,"enet",0.039,5.3e-05,-0.23086,0.817,115253297,"prostate_cancer"
"6825","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.VANGL1_81839.wgt.RDat","VANGL1","1",116184574,116240845,0.1243,NA,NA,NA,NA,NA,NA,0,0,"top1",0.084,3.9e-09,NA,NA,116212709.5,"prostate_cancer"
"6826","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.NHLH2_4808.wgt.RDat","NHLH2","1",116379001,116383747,0.0492,"rs6656298",-1.939,"rs6428719",0.0172,0,-0.665,55,5,"lasso",0.026,0.00096,-1.95466,0.0506,116381374,"prostate_cancer"
"6827","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C1orf203_84852.wgt.RDat","C1orf203","1",116935487,116961244,0.1444,NA,NA,NA,NA,NA,NA,0,0,"top1",0.075,3.1e-08,NA,NA,116948365.5,"prostate_cancer"
"6828","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TBX15_6913.wgt.RDat","TBX15","1",119425666,119532179,0.0668,"rs17185989",2.132,"rs1779415",0.0204,0,0.754,92,92,"blup",0.055,2.2e-06,0.89046,0.373,119478922.5,"prostate_cancer"
"6829","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.WARS2_10352.wgt.RDat","WARS2","1",119573841,119683295,0.37,"rs10494221",2.372,"rs12742627",0.427,0,-0.216,73,8,"lasso",0.48,6.7e-56,0.9999,0.317,119628568,"prostate_cancer"
"6830","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.NOTCH2NL_388677.wgt.RDat","NOTCH2NL","1",145209111,145295525,0.1674,"rs1109216",-2.303,"rs28549707",0.0956,0,-0.423,15,15,"blup",0.099,1.5e-10,-0.51862,0.604,145252318,"prostate_cancer"
"6831","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PIAS3_10401.wgt.RDat","PIAS3","1",145575290,145586546,0.0984,"rs1109216",-2.303,"rs11590105",0.117,0,0.212,36,9,"enet",0.13,2.4e-13,0.17482,0.861,145580918,"prostate_cancer"
"6832","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.NUDT17_200035.wgt.RDat","NUDT17","1",145586494,145590461,0.0582,NA,NA,NA,NA,NA,NA,0,0,"top1",0.051,4.5e-06,NA,NA,145588477.5,"prostate_cancer"
"6833","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ACP6_51205.wgt.RDat","ACP6","1",147119168,147142634,0.4981,"rs613089",-2.653,"rs7526407",0.479,0,-0.3,30,9,"enet",0.49,2.1e-58,2.06909,0.0385,147130901,"prostate_cancer"
"6834","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SV2A_9900.wgt.RDat","SV2A","1",149874876,149889434,0.1107,"rs1349532",1.047,"rs1349532",0.098,0,1.047,9,9,"blup",0.11,3.8e-11,-0.9366,0.349,149882155,"prostate_cancer"
"6835","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SF3B4_10262.wgt.RDat","SF3B4","1",149895211,149900236,0.0287,NA,NA,NA,NA,NA,NA,0,0,"top1",0.025,0.0012,NA,NA,149897723.5,"prostate_cancer"
"6836","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MTMR11_10903.wgt.RDat","MTMR11","1",149900544,149908791,0.0217,NA,NA,NA,NA,NA,NA,0,0,"top1",0.02,0.0034,NA,NA,149904667.5,"prostate_cancer"
"6837","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C1orf54_79630.wgt.RDat","C1orf54","1",150244773,150253325,0.0891,"rs10480",-3.128,"rs7522034",0.000812,0,1.311,17,17,"blup",0.027,0.00074,1.3711,0.17,150249049,"prostate_cancer"
"6838","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RPRD2_23248.wgt.RDat","RPRD2","1",150336990,150449039,0.0505,"rs4970972",-3.576,"rs17648533",0.0222,0,-0.876,19,5,"enet",0.023,0.0016,0.52255,0.601,150393014.5,"prostate_cancer"
"6839","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ADAMTSL4_54507.wgt.RDat","ADAMTSL4","1",150521898,150533410,0.0663,"rs12034302",-5.139,"rs7513205",0.0454,0,0.506,33,33,"blup",0.05,5.6e-06,0.79533,0.426,150527654,"prostate_cancer"
"6840","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ENSA_2029.wgt.RDat","ENSA","1",150594604,150602098,0.0206,"rs12045807",-5.536,"rs16837903",0.00851,0,3.946,22,3,"enet",0.01,0.025,-0.51009,0.61,150598351,"prostate_cancer"
"6841","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GOLPH3L_55204.wgt.RDat","GOLPH3L","1",150618701,150669672,0.0264,"rs12045807",-5.536,"rs11204675",0.00615,0,-2.437,49,49,"blup",0.011,0.022,0.14286,0.886,150644186.5,"prostate_cancer"
"6842","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CTSK_1513.wgt.RDat","CTSK","1",150768687,150780812,0.0549,NA,NA,NA,NA,NA,NA,0,0,"top1",0.033,2e-04,NA,NA,150774749.5,"prostate_cancer"
"6843","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ARNT_405.wgt.RDat","ARNT","1",150782186,150849186,0.056,"rs2134688",-5.665,"rs4537557",0.0193,0,2.071,45,3,"lasso",0.024,0.0014,0.01909,0.985,150815686,"prostate_cancer"
"6844","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TDRKH_11022.wgt.RDat","TDRKH","1",151742583,151763010,0.3657,"rs7007",3.552,"rs6696250",0.38,0,0.679,49,4,"lasso",0.4,1e-44,2.93874,0.0033,151752796.5,"prostate_cancer"
"6845","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LINGO4_339398.wgt.RDat","LINGO4","1",151772765,151777882,0.5314,"rs7007",3.552,"rs10888430",0.196,0,1.043,54,4,"lasso",0.23,1.1e-23,0.927,0.354,151775323.5,"prostate_cancer"
"6846","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.THEM4_117145.wgt.RDat","THEM4","1",151846060,151882113,0.03,"rs7544269",-3.173,"rs4845604",0.0144,0,-1.689,59,59,"blup",0.015,0.0098,-0.09729,0.922,151864086.5,"prostate_cancer"
"6847","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.S100A10_6281.wgt.RDat","S100A10","1",151955387,151966714,0.0843,"rs1038745",1.366,"rs10494270",0.0321,0,-0.251,44,16,"enet",0.06,6.9e-07,1.03065,0.303,151961050.5,"prostate_cancer"
"6848","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FLG_2312.wgt.RDat","FLG","1",152274651,152297679,0.2649,"rs12728907",-2.278,"rs4845431",0.0108,0,-1.572,29,29,"blup",0.11,1.5e-11,-0.41231,0.68,152286165,"prostate_cancer"
"6849","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PGLYRP4_57115.wgt.RDat","PGLYRP4","1",153302598,153321022,0.0308,NA,NA,NA,NA,NA,NA,0,0,"top1",0.039,5.6e-05,NA,NA,153311810,"prostate_cancer"
"6850","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.S100A9_6280.wgt.RDat","S100A9","1",153330330,153333502,0.0905,"rs3014875",2.606,"rs821426",0.0102,0,-0.136,73,73,"blup",0.025,0.0011,-1.93705,0.0527,153331916,"prostate_cancer"
"6851","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.S100A14_57402.wgt.RDat","S100A14","1",153586734,153588790,0.0225,NA,NA,NA,NA,NA,NA,0,0,"top1",0.038,7.3e-05,NA,NA,153587762,"prostate_cancer"
"6852","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.S100A1_6271.wgt.RDat","S100A1","1",153600873,153604513,0.0638,"rs3806234",-2.077,"rs28463744",0.112,0,-0.206,34,7,"lasso",0.11,7.8e-12,1.35515,0.175,153602693,"prostate_cancer"
"6853","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C1orf77_26097.wgt.RDat","C1orf77","1",153606525,153618775,0.0474,NA,NA,NA,NA,NA,NA,0,0,"top1",0.035,0.00012,NA,NA,153612650,"prostate_cancer"
"6854","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC27A3_11000.wgt.RDat","SLC27A3","1",153747768,153752632,0.0729,NA,NA,NA,NA,NA,NA,0,0,"top1",0.077,2e-08,NA,NA,153750200,"prostate_cancer"
"6855","TCGA-PRAD.TUMOR","data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC39A1_27173.wgt.RDat","SLC39A1","1",153931589,153940188,0.0193,NA,NA,NA,NA,NA,NA,0,0,"top1",0.015,0.0088,NA,NA,153935888.5,"prostate_cancer"
