"","PANEL","FILE","ID","CHR","P0","P1","HSQ","BEST.GWAS.ID","BEST.GWAS.Z","EQTL.ID","EQTL.R2","EQTL.Z","EQTL.GWAS.Z","NSNP","NWGT","MODEL","MODELCV.R2","MODELCV.PV","TWAS.Z","TWAS.P","POS","cancer_type"
"5275","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GPRC5D_55507.wgt.RDat","GPRC5D","12",13093711,13103318,0.0523,"rs11834741",1.883,"rs850938",0.013952,-3.51,0.885,63,4,"lasso",0.045,5e-04,-1.4054,0.1599,13098514.5,"ovarian_cancer"
"5276","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.HEBP1_50865.wgt.RDat","HEBP1","12",13127801,13153221,0.0731,"rs7978453",2.148,"rs1471838",0.009686,3.3,-0.025,68,68,"blup",0.028,0.0049,-0.7502,0.4531,13140511,"ovarian_cancer"
"5277","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C12orf36_283422.wgt.RDat","C12orf36","12",13524023,13529645,0.0967,"rs11055391",-2.696,"rs10845757",0.015334,3.65,0.211,101,101,"blup",0.041,9e-04,-0.8907,0.3731,13526834,"ovarian_cancer"
"5278","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C12orf60_144608.wgt.RDat","C12orf60","12",14956506,14976789,0.0953,"rs3748290",-1.323,"rs247326",0.013502,3.6,-0.341,56,56,"blup",0.071,1.6e-05,0.0953,0.9241,14966647.5,"ovarian_cancer"
"5279","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ERP27_121506.wgt.RDat","ERP27","12",15066977,15091463,0.0406,"rs10846103",2.416,"rs918121",0.045533,-4.06,-0.565,76,1,"top1",0.046,0.00048,0.565,0.5721,15079220,"ovarian_cancer"
"5280","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PYROXD1_79912.wgt.RDat","PYROXD1","12",21590538,21624180,0.0607,"rs17681288",-1.8,"rs997820",0.03905,3.74,0.645,91,5,"enet",0.046,0.00045,1.5922,0.1113,21607359,"ovarian_cancer"
"5281","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LYRM5_144363.wgt.RDat","LYRM5","12",25348150,25357948,0.1133,"rs10842513",0.844,"rs12579942",0.054943,5.39,-0.52,56,56,"blup",0.12,2.6e-08,-0.3661,0.7143,25353049,"ovarian_cancer"
"5282","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.REP15_387849.wgt.RDat","REP15","12",27849428,27850566,0.0993,"rs2288221",-1.675,"rs12578522",0.06454,4.41,-1.475,36,1,"top1",0.065,3.7e-05,-1.475,0.1402,27849997,"ovarian_cancer"
"5283","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LOC100133893_100133893.wgt.RDat","LOC100133893","12",27915599,27924209,0.0442,"rs10743608",2.217,"rs12578595",0.01175,3.44,0.219,33,33,"blup",0.035,0.0021,0.7346,0.4626,27919904,"ovarian_cancer"
"5284","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DDX11_1663.wgt.RDat","DDX11","12",31226779,31257725,0.1681,"rs10843894",1.775,"rs11219",0.275438,-8.26,1.059,26,1,"top1",0.28,8.1e-19,-1.059,0.2896,31242252,"ovarian_cancer"
"5285","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ALG10_84920.wgt.RDat","ALG10","12",34175216,34181234,0.0979,"rs11831435",-1.627,"rs12367881",-0.000571,-2.67,-0.296,26,18,"enet",0.042,0.00075,-0.8209,0.4117,34178225,"ovarian_cancer"
"5286","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GXYLT1_283464.wgt.RDat","GXYLT1","12",42475650,42538673,0.0475,"rs7972986",-2.237,"rs17224170",0.016218,3.22,0.329,48,5,"lasso",0.024,0.009,1.0661,0.2864,42507161.5,"ovarian_cancer"
"5287","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ANO6_196527.wgt.RDat","ANO6","12",45609770,45834187,0.1261,"rs17095858",2.275,"rs10748424",-0.000843,-3.13,-0.765,99,99,"blup",0.031,0.0032,0.2961,0.7672,45721978.5,"ovarian_cancer"
"5288","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.VDR_7421.wgt.RDat","VDR","12",48235322,48298814,0.1205,"rs4237855",2.212,"rs12581281",0.063059,4.22,-0.204,97,1,"top1",0.063,4.5e-05,-0.204,0.8384,48267068,"ovarian_cancer"
"5289","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TMEM106C_79022.wgt.RDat","TMEM106C","12",48357330,48362660,0.0855,"rs7970314",-2.158,"rs12819124",0.003975,2.97,0.117,76,76,"blup",0.037,0.0015,0.549,0.583,48359995,"ovarian_cancer"
"5290","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SENP1_29843.wgt.RDat","SENP1","12",48436758,48500091,0.0856,"rs12297820",1.944,"rs12819124",0.02017,3.84,0.117,87,10,"enet",0.057,0.00011,-0.8031,0.4219,48468424.5,"ovarian_cancer"
"5291","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PFKM_5213.wgt.RDat","PFKM","12",48499706,48539887,0.0983,"rs7485057",2.089,"rs1476607",0.022162,4.32,-1.203,67,1,"lasso",0.025,0.0075,-1.203,0.229,48519796.5,"ovarian_cancer"
"5292","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ASB8_140461.wgt.RDat","ASB8","12",48541575,48551377,0.0676,"rs7485057",2.089,"rs7315820",0.047158,3.6,-0.438,69,1,"top1",0.047,0.00038,-0.438,0.6614,48546476,"ovarian_cancer"
"5293","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.OR10AD1_121275.wgt.RDat","OR10AD1","12",48596122,48597075,0.0544,"rs7485057",2.089,"rs7134565",0.012307,3.3,0.557,51,51,"blup",0.025,0.0074,0.7977,0.4251,48596598.5,"ovarian_cancer"
"5294","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ZNF641_121274.wgt.RDat","ZNF641","12",48735912,48745021,0.0548,"rs2634685",1.615,"rs2732480",0.03614,3.55,0.226,50,1,"top1",0.036,0.0017,0.226,0.8212,48740466.5,"ovarian_cancer"
"5295","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CCDC65_85478.wgt.RDat","CCDC65","12",49297893,49315358,0.0782,"rs833831",2.493,"rs10875897",0.059249,-4.87,-0.934,56,9,"enet",0.091,9.6e-07,1.4053,0.1599,49306625.5,"ovarian_cancer"
"5296","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.AQP2_359.wgt.RDat","AQP2","12",50344524,50352662,0.1008,"rs394119",-3.285,"rs296742",-0.002492,2.35,0.6,48,48,"blup",0.014,0.035,-1.367,0.1716,50348593,"ovarian_cancer"
"5297","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.AQP5_362.wgt.RDat","AQP5","12",50355279,50359461,0.1367,"rs2849266",3.075,"rs3759129",0.070361,-4.59,-0.615,42,1,"top1",0.07,1.7e-05,0.615,0.5386,50357370,"ovarian_cancer"
"5298","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.AQP6_363.wgt.RDat","AQP6","12",50360977,50370922,0.0897,"rs2849266",3.075,"rs3759129",0.053818,-4.26,-0.615,43,1,"top1",0.054,0.00016,0.615,0.5386,50365949.5,"ovarian_cancer"
"5299","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ACCN2_41.wgt.RDat","ACCN2","12",50451487,50477393,0.0358,"rs7131715",2.647,"rs17124432",0.027666,-3.29,1.18,47,1,"top1",0.028,0.0054,-1.18,0.238,50464440,"ovarian_cancer"
"5300","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ANKRD33_341405.wgt.RDat","ANKRD33","12",52281793,52285504,0.0997,"rs12228470",2.427,"rs2293094",-0.001468,-2.86,0.141,43,43,"blup",0.038,0.0012,1.1123,0.266,52283648.5,"ovarian_cancer"
"5301","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LOC283404_283404.wgt.RDat","LOC283404","12",52604714,52617595,0.0838,"rs2168762",2.731,"rs7300317",0.067252,4.34,1.382,87,1,"top1",0.067,2.5e-05,1.382,0.167,52611154.5,"ovarian_cancer"
"5302","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.KRT86_3892.wgt.RDat","KRT86","12",52643084,52702945,0.0641,"rs6580872",2.954,"rs17705552",-0.004067,-2.96,-1.094,126,126,"blup",0.022,0.013,-0.6274,0.5304,52673014.5,"ovarian_cancer"
"5303","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FLJ12825_440101.wgt.RDat","FLJ12825","12",54452038,54516018,0.0935,"rs11170786",2.655,"rs10876535",0.033925,3.74,-0.046,59,1,"top1",0.034,0.0023,-0.046,0.9633,54484028,"ovarian_cancer"
"5304","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LOC100240734_100240734.wgt.RDat","LOC100240734","12",54495993,54496481,0.0523,"rs7132129",1.629,"rs10747694",0.031737,3.96,0.255,33,4,"enet",0.048,0.00032,0.4674,0.6402,54496237,"ovarian_cancer"
"5305","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SMUG1_23583.wgt.RDat","SMUG1","12",54573783,54582757,0.0819,"rs2272470",2.57,"rs971",0.056602,4.55,1.599,42,42,"blup",0.083,2.8e-06,0.8763,0.3809,54578270,"ovarian_cancer"
"5306","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PDE1B_5153.wgt.RDat","PDE1B","12",54943404,54973023,0.0669,"rs2036067",-2.762,"rs4758964",-0.003158,-3.07,-0.292,72,72,"blup",0.0037,0.17,1.1753,0.2399,54958213.5,"ovarian_cancer"
"5307","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.WIBG_84305.wgt.RDat","WIBG","12",56295197,56321697,0.0428,"rs2069408",2.273,"rs9739196",0.04365,4.12,-0.571,22,1,"top1",0.044,0.00062,-0.571,0.568,56308447,"ovarian_cancer"
"5308","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RAB5B_5869.wgt.RDat","RAB5B","12",56367760,56388478,0.0481,"rs12815387",-2.585,"rs12815387",0.02268,-3.18,-2.585,33,33,"blup",0.028,0.0052,2.3839,0.0171,56378119,"ovarian_cancer"
"5309","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RPS26_6231.wgt.RDat","RPS26","12",56435686,56438005,0.2987,"rs12815387",-2.585,"rs10876864",0.203079,8.04,0.161,24,4,"lasso",0.24,3.9e-16,0.8533,0.3935,56436845.5,"ovarian_cancer"
"5310","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.OS9_10956.wgt.RDat","OS9","12",58087886,58115338,0.1177,"rs2072052",-2.758,"rs7311632",0.01666,4.04,1.679,41,4,"lasso",0.026,0.0069,1.8401,0.0658,58101612,"ovarian_cancer"
"5311","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FAM119B_25895.wgt.RDat","FAM119B","12",58166383,58176323,0.0654,"rs2072052",-2.758,"rs2269720",0.059934,4.67,-2.387,40,3,"enet",0.087,1.6e-06,-2.4916,0.0127,58171353,"ovarian_cancer"
"5312","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TSFM_10102.wgt.RDat","TSFM","12",58176536,58191367,0.191,"rs10783853",-2.851,"rs4646536",0.148429,-6.3,-2.49,37,1,"top1",0.15,3.1e-10,2.49,0.0128,58183951.5,"ovarian_cancer"
"5313","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.XRCC6BP1_91419.wgt.RDat","XRCC6BP1","12",58335445,58351051,0.122,"rs10877036",-2.391,"rs10122",0.142246,-6.05,-2.293,24,1,"top1",0.14,7.5e-10,2.293,0.0218,58343248,"ovarian_cancer"
"5314","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DPY19L2_283417.wgt.RDat","DPY19L2","12",63952693,64062354,0.1778,"rs3855610",-0.702,"rs12231958",0.040728,-4.66,0.526,35,4,"lasso",0.087,1.7e-06,-0.066,0.9474,64007523.5,"ovarian_cancer"
"5315","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LLPH_84298.wgt.RDat","LLPH","12",66516850,66563807,0.0454,"rs2289134",-2.121,"rs1921083",0.050374,3.94,1.295,73,1,"top1",0.05,0.00025,1.295,0.1953,66540328.5,"ovarian_cancer"
"5316","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TMBIM4_51643.wgt.RDat","TMBIM4","12",66530718,66563807,0.1484,"rs2289134",-2.121,"rs2870783",0.133313,-6.31,1.655,67,15,"enet",0.15,2.9e-10,-1.3851,0.166,66547262.5,"ovarian_cancer"
"5317","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LYZ_4069.wgt.RDat","LYZ","12",69742134,69748013,0.187,"rs10878964",-2.731,"rs2617834",0.161827,-6.45,-1.933,42,10,"enet",0.18,4.5e-12,2.0005,0.0454,69745073.5,"ovarian_cancer"
"5318","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GLIPR1L2_144321.wgt.RDat","GLIPR1L2","12",75784889,75825591,0.1559,"rs10748278",-1.193,"rs7974011",0.20866,-7.56,0.189,47,47,"blup",0.22,9.5e-15,-0.5297,0.5963,75805240,"ovarian_cancer"
"5319","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.MRPL42_28977.wgt.RDat","MRPL42","12",93861270,93896431,0.114,"rs7969826",-2.021,"rs10859513",0.063998,-4.99,0.197,49,2,"lasso",0.093,7.1e-07,-0.5652,0.572,93878850.5,"ovarian_cancer"
"5320","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NDUFA12_55967.wgt.RDat","NDUFA12","12",95365112,95397511,0.0842,"rs11107875",-4.279,"rs10128879",-0.001012,-3.08,-0.404,93,93,"blup",0.04,0.001,-2.044,0.041,95381311.5,"ovarian_cancer"
"5321","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.AMDHD1_144193.wgt.RDat","AMDHD1","12",96337071,96362369,0.1349,"rs10492228",1.592,"rs7486703",0.152745,-6.41,0.05,94,1,"top1",0.15,1.6e-10,-0.05,0.9601,96349720,"ovarian_cancer"
"5322","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CHPT1_56994.wgt.RDat","CHPT1","12",102091417,102123424,0.0854,"rs10778143",1.851,"rs10778139",0.009907,-3.83,0.731,70,70,"blup",0.047,0.00042,0.6135,0.5395,102107420.5,"ovarian_cancer"
"5323","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C12orf48_55010.wgt.RDat","C12orf48","12",102513956,102591297,0.0459,"rs2036772",-2.895,"rs12371328",0.048085,4.36,1.014,62,1,"top1",0.048,0.00034,1.014,0.3106,102552626.5,"ovarian_cancer"
"5324","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NT5DC3_51559.wgt.RDat","NT5DC3","12",104164231,104234975,0.0866,"rs3087891",-2.398,"rs10745985",0.044502,4.02,1.449,167,1,"top1",0.045,0.00055,1.449,0.1473,104199603,"ovarian_cancer"
"5325","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.MMAB_326625.wgt.RDat","MMAB","12",109991523,110011358,0.0659,"rs1861679",-2.963,"rs12831657",0.015021,-3.5,-2.66,57,57,"blup",0.029,0.0045,2.4087,0.016,110001440.5,"ovarian_cancer"
"5326","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.OAS1_4938.wgt.RDat","OAS1","12",113344739,113369988,0.0731,"rs2240193",-2.494,"rs10735079",0.060881,4.72,0.564,78,78,"blup",0.063,4.4e-05,-0.2586,0.796,113357363.5,"ovarian_cancer"
"5327","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C12orf52_84934.wgt.RDat","C12orf52","12",113623555,113630119,0.0862,"rs1284883",-0.92,"rs7314001",0.084547,-5.53,0.563,24,1,"top1",0.085,2.4e-06,-0.563,0.5734,113626837,"ovarian_cancer"
"5328","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NCRNA00173_100287569.wgt.RDat","NCRNA00173","12",116971227,116974317,0.0887,"rs10774867",2.159,"rs2089222",0.036245,-4.46,0.523,51,2,"lasso",0.043,0.00066,-0.1233,0.9019,116972772,"ovarian_cancer"
"5329","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FBXW8_26259.wgt.RDat","FBXW8","12",117348761,117470180,0.147,"rs7980519",3.009,"rs7973925",0.113716,-5.87,-0.686,79,79,"blup",0.13,7.7e-09,1.1154,0.2647,117409470.5,"ovarian_cancer"
"5330","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.VSIG10_54621.wgt.RDat","VSIG10","12",118501400,118541810,0.0827,"rs3847651",-3.79,"rs10850956",0.014094,-3.4,-1.539,72,72,"blup",0.041,0.00086,2.827,0.0047,118521605,"ovarian_cancer"
"5331","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TAOK3_51347.wgt.RDat","TAOK3","12",118587607,118810750,0.0379,"rs3847651",-3.79,"rs7136216",0.024312,3.56,-0.768,109,109,"blup",0.027,0.0057,-1.2762,0.2019,118699178.5,"ovarian_cancer"
"5332","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GATC_283459.wgt.RDat","GATC","12",120884284,120897761,0.0516,"rs7957424",-3.067,"rs1151845",0.013791,-3.7,-2.066,51,13,"enet",0.036,0.0018,2.0519,0.0402,120891022.5,"ovarian_cancer"
"5333","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.COQ5_84274.wgt.RDat","COQ5","12",120941083,120966964,0.0513,"rs7957424",-3.067,"rs9040",0.04378,3.8,0.248,56,1,"top1",0.044,6e-04,0.248,0.8041,120954023.5,"ovarian_cancer"
"5334","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.P2RX4_5025.wgt.RDat","P2RX4","12",121647664,121671907,0.0906,"rs208298",-2.578,"rs2668252",0.088923,4.84,2.419,71,1,"top1",0.089,1.3e-06,2.419,0.0156,121659785.5,"ovarian_cancer"
"5335","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TMEM120B_144404.wgt.RDat","TMEM120B","12",122150658,122220907,0.1026,"rs925530",-2.574,"rs1064169",0.025131,-3.55,0.802,45,18,"enet",0.027,0.0059,0.147,0.8831,122185782.5,"ovarian_cancer"
"5336","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.WDR66_144406.wgt.RDat","WDR66","12",122356480,122441830,0.1592,"rs876935",-1.673,"rs6486782",0.185157,7.27,0.537,81,5,"lasso",0.19,4.3e-13,0.644,0.5196,122399155,"ovarian_cancer"
"5337","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CDK2AP1_8099.wgt.RDat","CDK2AP1","12",123745542,123756687,0.0653,"rs1060105",2.522,"rs1060105",0.062719,-4.22,2.522,34,1,"top1",0.063,4.7e-05,-2.522,0.0117,123751114.5,"ovarian_cancer"
"5338","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DDX55_57696.wgt.RDat","DDX55","12",124086672,124105483,0.0614,"rs2458449",-2.039,"rs4310694",0.026087,-4,-0.259,46,6,"lasso",0.034,0.0024,0.8248,0.4095,124096077.5,"ovarian_cancer"
"5339","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TCTN2_79867.wgt.RDat","TCTN2","12",124155660,124192947,0.3121,"rs1050448",1.818,"rs11057312",0.109571,-5.62,-1.099,56,56,"blup",0.12,1.4e-08,0.8857,0.3758,124174303.5,"ovarian_cancer"
"5340","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ATP6V0A2_23545.wgt.RDat","ATP6V0A2","12",124196865,124246299,0.0305,"rs11057354",1.765,"rs882563",0.012906,3.32,0.588,53,53,"blup",0.013,0.041,0.7019,0.4827,124221582,"ovarian_cancer"
"5341","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SFRS8_6433.wgt.RDat","SFRS8","12",132195635,132284282,0.0723,"rs11613757",-1.739,"rs11611690",0.046923,3.98,-0.984,65,1,"top1",0.047,4e-04,-0.984,0.3251,132239958.5,"ovarian_cancer"
"5342","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.EP400NL_347918.wgt.RDat","EP400NL","12",132568828,132600084,0.0771,"rs4027",-2.859,"rs11831480",0.0766,-5.71,-2.416,60,60,"blup",0.084,2.6e-06,2.1726,0.0298,132584456,"ovarian_cancer"
"5343","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DDX51_317781.wgt.RDat","DDX51","12",132621142,132628880,0.0526,"rs12303787",-2.124,"rs12322796",0.090233,4.86,-2.096,43,1,"top1",0.09,1.1e-06,-2.096,0.0361,132625011,"ovarian_cancer"
"5344","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NOC4L_79050.wgt.RDat","NOC4L","12",132628993,132636986,0.2837,"rs12303787",-2.124,"rs6598205",0.035701,4.04,1.471,50,50,"blup",0.085,2.3e-06,1.394,0.1633,132632989.5,"ovarian_cancer"
"5345","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.POLE_5426.wgt.RDat","POLE","12",133200348,133263945,0.0786,"rs7294615",3.751,"rs4883536",0.071231,-4.68,-2.311,73,3,"lasso",0.076,7.3e-06,1.6848,0.092,133232146.5,"ovarian_cancer"
"5346","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ZNF10_7556.wgt.RDat","ZNF10","12",133707213,133736047,0.0834,"rs7975069",-2.526,"rs11147259",0.002236,-3.42,-1.513,34,5,"enet",0.035,0.0019,1.4423,0.1492,133721630,"ovarian_cancer"
"5347","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ZNF268_10795.wgt.RDat","ZNF268","12",133707213,133781730,0.0485,"rs7975069",-2.526,"rs7972415",0.03762,3.62,-1.666,34,1,"top1",0.038,0.0014,-1.666,0.0957,133744471.5,"ovarian_cancer"
"5348","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.XPO4_64328.wgt.RDat","XPO4","13",21351469,21476913,0.0401,"rs9509423",2.4,"rs2762990",0.02307,-3.61,-0.878,72,72,"blup",0.035,0.002,2.27,0.0232,21414191,"ovarian_cancer"
"5349","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PCOTH_542767.wgt.RDat","PCOTH","13",24463028,24466241,0.1993,"rs6490847",-2.85,"rs11617019",0.2219,-7.43,-0.834,77,1,"top1",0.22,4.8e-15,0.834,0.4043,24464634.5,"ovarian_cancer"
"5350","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PARP4_143.wgt.RDat","PARP4","13",24995075,25086948,0.0473,"rs9507362",3.38,"rs1807111",0.02094,-3.66,0.151,92,1,"top1",0.021,0.014,-0.151,0.88,25041011.5,"ovarian_cancer"
"5351","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LNX2_222484.wgt.RDat","LNX2","13",28120052,28195244,0.0726,"rs17085790",-2.96,"rs1218885",-0.00357,3.03,1.289,85,85,"blup",0.021,0.013,-0.737,0.4613,28157648,"ovarian_cancer"
"5352","TCGA-OV.TUMOR","data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CG030_116828.wgt.RDat","CG030","13",33078645,33083532,0.0825,"rs12867596",-1.45,"rs7328733",0.03703,-3.7,0.16,38,38,"blup",0.037,0.0014,-0.44,0.6599,33081088.5,"ovarian_cancer"
